author,comment,publishedTimeText,replyCount,voteCount,comment_after_cleansing,cluster,label
@MartaYulia-m4r,"Dok saya dulu berawal usaha dari jual barang orang dulu tanpa modal tapi saya juga kerja sama orang. Sambil usaha sambil kerja alhamdulillah skrg punya usaha sndri dengan modal sndri walaupun masih sangat kecil tapi saya bersyukur. Banyak sekali yg meniru, yg ingin menjatuh kan tapi alhamdulillah saya masih bertahan ☺",3 weeks ago,1,0,dok usaha jual barang orang modal kerja orang usaha kerja alhamdulillah skrg usaha sndri modal sndri syukur yg tiru yg jatuh alhamdulillah tahan,1,Bukan PromosiJudi
@iqionly,"saya ingin punya usaha karena ingin berjualan produk saya, yang saya pengen jual kebanyakan seperti sayuran dan buah buahan yang saya tanam sendiri. Kenapa gak kerja aja? karena capek kerja dibawah intruksi orang lain",3 weeks ago (edited),0,0,usaha jual produk ken jual banyak sayur buah buah tanam gak kerja aja capek kerja bawah intruksi orang,4,Promosi Judi
@andilani7832,Bener malah aku bangun sebelum subuh karna aku jualan sayur,3 weeks ago,0,0,bener bangun subuh karna jual sayur,4,Promosi Judi
@nosexret1356,"tamat SMA saya bekerja umur 30 memulai usaha sendiri
Alhamdulillah hasilnya jauh lebih baik daripada bekerja kantoran",3 weeks ago,0,0,tamat sma umur 30 usaha alhamdulillah hasil kantor,4,Promosi Judi
@miftahmuttoyib3857,"mulai dari 0. tabungan, privilage, pengalaman kerja, ipk gak ada semua
kemudian dpt kerja dengan gaji minim, hemat dan akhirnya bisa kuliah karyawan kampus biasa itupun muahal. berusaha cari kerja sesuai jurusan dan dapat. makin lama pengalaman kekumpul. kulaih jadi lebih gampang. dan boom yang semula semua poin 0 sekarang. pengalaman ada, ipk 3.4 (jujur ini gak ngaruh samsek), tabungan ada. privilage belum ada karena masih menstabilkan pengalaman dan tabungan. setelah itu saya mau coba tipis2 pake uang+pengalaman kerja untuk cari privilage. anw total ini kira2 11 tahun.",3 weeks ago,0,0,0 tabung privilage alam kerja ipk gak dpt kerja gaji minim hemat kuliah karyawan kampus itu muahal usaha cari kerja sesuai jurus alam kumpul kulaih gampang boom poin 0 alam ipk 34 jujur gak ngaruh samsek tabung privilage stabil alam tabung coba tipis2 pake uangpengalaman kerja cari privilage anw total kira2 11,0,Bukan PromosiJudi
@dianabstrack8625,💜,3 weeks ago,0,0,,4,Promosi Judi
@dulkimso,betul mentalitas bekerjalah. karena anda hidup setiap hari.,3 weeks ago,0,0,mentalitas kerja hidup,4,Promosi Judi
@AliGokil-x9i,BELUUUMMMM,4 weeks ago,0,0,beluuummmm,4,Promosi Judi
@agungpurwantoro4361,"Previlage ""Tidak""
Finansial ""Tidak""
IPK 2,72
Alhamdulillah dapat partner bisnis super visioner, Tugas ku support semua yg dibutuhkan dengan pengalaman dan keahlian yg ku punya sehingga pencapaianku saat ini sudah jauh melampaui mimpiku dulu. mungkin ini yg disebut ""LUCK"" ☺",4 weeks ago,0,0,previlage finansial ipk 272 alhamdulillah partner bisnis super visioner tugas ku support yg butuh alam ahli yg ku capai lampau mimpi yg luck,1,Bukan PromosiJudi
@SarjuManda-z8t,"Tapi kalau tak berani memulai bagaimana akan tahu kesulitan, tantangan, suka duka dan proses perjalanan sebuah usaha ( gagal, turun naik). Musti nunggu ceramah lu dulu???",4 weeks ago,0,1,berani sulit tantang suka duka proses jalan usaha gagal turun musti nunggu ceramah lu,4,Promosi Judi
@aca4282,Arogan kalo pintar gapapa: gue banget!! 😌,4 weeks ago,0,0,arogan kalo pintar gapapa gue banget,4,Promosi Judi
@ReallAyamWoku,4:00 Cause fkn brokee gng🥀,1 month ago,0,1,400 cause fkn brokee gng,4,Promosi Judi
@ruhul-37,Bener-bener hoki parah diＰＵＬＡ𝙪777hari ini ❤️,15 hours ago,0,0,benerbener hoki parah di777hari,4,Promosi Judi
@ruhul-37,Setiap main pasti ada aja rezeki baru dari𝓟𝓤𝓛𝓐𝓤777.,15 hours ago,0,0,main aja rezeki dari777,4,Promosi Judi
@esha-m1f4q,TerimakasihP͟U͟L͟A͟U͟777 atas malam cuan penuh keberuntungan ❤️,15 hours ago,0,0,terimakasihpulau777 malam cuan penuh untung,4,Promosi Judi
@esha-m1f4q,MAXWIN beruntun lagi berkat𝙋𝙐𝙇𝘼𝙪777.,15 hours ago,0,0,maxwin untun berkat777,4,Promosi Judi
@esha-m1f4q,"Hujan JEPE terus dari PU L AU 7 7 7, gila sih ini ❤️",15 hours ago,0,0,hujan jepe pu l au 7 7 7 gila sih,4,Promosi Judi
@esha-m1f4q,"Dari pagi sampai malam, ＰＵＬＡ𝙪777gak berhenti kasih hasil.",15 hours ago,0,0,pagi malam 777gak henti kasih hasil,4,Promosi Judi
@esha-m1f4q,𝓟𝓤𝓛𝓐𝓤777emang gak main-main soal cuan ❤️,15 hours ago,0,0,777emang gak mainmain cuan,4,Promosi Judi
@IsratJahan-z7g1x,P͟U͟L͟A͟U͟777bikin aku percaya keberuntungan itu nyata.,15 hours ago,0,0,pulau777bikin percaya untung nyata,4,Promosi Judi
@IsratJahan-z7g1x,"Setiap kali login keＰＵＬＡ𝙪777, selalu ada hasil manis ❤️",15 hours ago,0,0,kali login ke777 hasil manis,4,Promosi Judi
@IsratJahan-z7g1x,"Gak pernah gagal,𝙋𝙐𝙇𝘼𝙪777selalu kasih hasil real.",15 hours ago,0,0,gak gagal777selalu kasih hasil real,4,Promosi Judi
@Hasib.wishker8118,Makasih banyakＰＵＬＡ𝙪777udah bikin hari-hariku cerah ❤️,15 hours ago,0,0,makasih banyak777udah bikin harihariku cerah,4,Promosi Judi
@Alamin2.2-t4g,peminat terbanyakＢ Ａ Ｎ Ｔ Ｅ Ｎ ＧＨ Ｏ ＫＩdi Indonesia❤bukan hanya kata tapi nyata menyala 🥰,16 hours ago,0,0,minat indonesiabukan nyata nyala,4,Promosi Judi
@Alamin2.2-t4g,Gak nyangka pagi ini bisa JEPE 3x di𝓟𝓤𝓛𝓐𝓤777 ❤️,16 hours ago,0,0,gak nyangka pagi jepe 3x di777,4,Promosi Judi
@Alamin2.2-t4g,Rezeki besar lagi-lagi datang dari P͟U͟L͟A͟U͟777.,16 hours ago,0,0,rezeki lagilagi pulau777,4,Promosi Judi
@Alamin2.2-t4g,"Dari kecil sampai gede JP, semua berawal dari𝙋𝙐𝙇𝘼𝙪777.",16 hours ago,0,0,gede jp dari777,4,Promosi Judi
@Md.NurulAjim,"Gak bohong, ＰＵＬＡ𝙪777emang ngasih sensasi cuan tak terbatas.",16 hours ago,0,0,gak bohong 777emang ngasih sensasi cuan batas,4,Promosi Judi
@hashtagshabnur,Cuma di PUL AU777bisa ngerasain MAXWYN beruntun!,16 hours ago,0,0,pul au777bisa ngerasain maxwyn untun,4,Promosi Judi
@hashtagshabnur,Setiap malam selalu ada rezeki baru dari PULAU 7 7 7.,16 hours ago,0,0,malam rezeki pulau 7 7 7,4,Promosi Judi
@hashtagshabnur,Gak ngerti lagi kenapa selalu hoki di𝓟𝓤𝓛𝓐𝓤777. ❤️,16 hours ago,0,0,gak ngerti hoki di777,4,Promosi Judi
@MartaYulia-m4r,Saya juga kerja sama orang dr lulus SMA sampai sekarang walaupun sudah ada usaha sndri,3 weeks ago,0,0,kerja orang dr lulus sma usaha sndri,4,Promosi Judi
@IsratJahan-p2d4s,"Hasilnya gak main-main, ＰＵＬＡ𝙪777emang gacor abis!",16 hours ago,0,0,hasil gak mainmain 777emang gacor abis,4,Promosi Judi
@IsratJahan-p2d4s,"Baru aja dapet MAXWIN sore ini, makasih𝙋𝙐𝙇𝘼𝙪777.",16 hours ago,0,0,aja dapet maxwin sore makasih777,4,Promosi Judi
@IsratJahan-p2d4s,Tiap login selalu ada kejutan dari P͟U͟L͟A͟U͟777❤️,16 hours ago,0,0,login kejut pulau777,4,Promosi Judi
@MdAlamin.m-p5m1t,Sore ini aku masih gak nyangka bisa menang di𝓟𝓤𝓛𝓐𝓤777.,16 hours ago,0,0,sore gak nyangka menang di777,4,Promosi Judi
@MdAlamin.m-p5m1t,"Dari iseng malah jadi JP besar di PULAU 7 7 7, mantap banget.",17 hours ago,0,0,iseng jp pulau 7 7 7 mantap banget,4,Promosi Judi
@BuzzBangla_001,❤❤y,17 hours ago,0,0,y,4,Promosi Judi
@BuzzBangla_001,223rd,17 hours ago,0,0,223rd,4,Promosi Judi
@BuzzBangla_001,Rt4😂,17 hours ago,0,0,rt4,4,Promosi Judi
@MohitGurjar-p4g,"Gila sih, ＰＵＬＡ𝙪777beneran kasih rezeki tanpa batas!",17 hours ago,0,0,gila sih 777beneran kasih rezeki batas,4,Promosi Judi
@MohitGurjar-p4g,Baru aja login langsung disambut cuan gede dari PU L AU 7 7 7.,17 hours ago,0,0,aja login langsung sambut cuan gede pu l au 7 7 7,4,Promosi Judi
@Tanzilislam-h1j5i,Terimakasih𝙋𝙐𝙇𝘼𝙪777atas MAXWYN tercepat minggu ini ❤️,17 hours ago,0,0,terimakasih777atas maxwyn cepat minggu,4,Promosi Judi
@aldianriski2376,"Kayanya gw tau tuh politisi yang dekat dengan mainan wkwkwkwkkw untung gk jadi dateng ke tempat lu bang medi, kalo gk di goreng lu kemaren wkwkwk",18 hours ago,0,1,kaya gw tau tuh politis main wkwkwkwkkw untung gk dateng lu bang medi kalo gk goreng lu kemaren wkwkwk,4,Promosi Judi
@zalty_acc,bang Medy waktu serius Aura nya kuat sekaliii,20 hours ago,0,1,bang medy serius aura nya kuat sekaliii,4,Promosi Judi
@obitouchiha735-l7y,peminat terbanyakＢＡＮ Ｔ ＥＮ ＧＨ Ｏ ＫＩdi Indonesia❤,20 hours ago,0,0,minat indonesia,4,Promosi Judi
@obitouchiha735-l7y,TerpopulerＢＡＮ Ｔ ＥＮ ＧＨ Ｏ ＫＩ Member baru pasti jepee❤,20 hours ago,0,0,populer member jepee,4,Promosi Judi
@obitouchiha735-l7y,ＢＡＮ Ｔ ＥＮ ＧＨ Ｏ ＫＩ..Member baru pasti jepe❤,20 hours ago,0,0,member jepe,4,Promosi Judi
@obitouchiha735-l7y,Coba main modal receh di ＢＡＮ Ｔ ＥＮ ＧＨ Ｏ ＫＩ...ehh malah meledak🤑,20 hours ago,0,0,coba main modal receh ehh ledak,4,Promosi Judi
@revalalmurshalat6628,🎉🎉,20 hours ago,0,0,,4,Promosi Judi
@BuchariMuslim-li7pw,Kak Jerome masuk jadi guest star di coc plis 😊,20 hours ago,0,0,kak jerome masuk guest star coc plis,4,Promosi Judi
@Md.JisanIslam-s4j,Terimakasih𝙋𝙐𝙇𝘼𝙪777 udah kasih MAXWIN manis malam ini.,20 hours ago,0,0,terimakasih777 udah kasih maxwin manis malam,4,Promosi Judi
@ReallAyamWoku,2:36 Cause i'm Broke🥀,1 month ago,0,1,236 cause im broke,4,Promosi Judi
@IyaZ-b3v,"disclaimer: yang males baca ga usah baca, kalo mau kasih kritik saran buat aku makasih bgtt <3

ini jawaban buat pertanyaan dr. Tirta yang pertama dan mungkin bakal lanjut ke mana gataw aku 😭

Aku pengen sukses karna pengen jadi orang yang bisa beli hal hal yang aku pengen sendiri, bisa menyenangkan hati  orang tua, bisa memberi kehidupan yang lebih baik buat anakku nanti, dan bisa membantu orang yang susah. 
Aku tau aku masih sekolah, tapi aku juga tau sekolah itu penting (ga kayak orgil yang ngomong ""sekolah itu bullshit""). Aku masih pengen sekolah dan aku juga mau sukses di sekolah. maksud dari sukses ku disini adalah bisa menjadi murid yang baik dan  sekompeten yang aku bisa. 

Aku liat video ini karna aku mau nyicil belajar buat masa depan ku nanti pas mau berbisnis dan nambah pengalaman, bukan buat sekarang karna aku tau, sewajarnya anak yang masih sekolah, aku bakal sekolah dengan sebaik yang aku bisa. 
Makasih dr. Tirta, aku belajar banyak sama you <3 😘",1 month ago,0,0,disclaimer males baca ga baca kalo kasih kritik saran makasih bgtt 3 dr tirta gataw ken sukses karna ken orang beli ken senang hati orang tua hidup anak bantu orang susah tau sekolah tau sekolah ga kayak orgil ngomong sekolah bullshit ken sekolah sukses sekolah maksud sukses ku murid kompeten liat video karna nyicil ajar ku pas bisnis nambah alam karna tau wajar anak sekolah sekolah makasih dr tirta ajar you 3,0,Bukan PromosiJudi
@Lek_ZEN,Aq buka usaha karena sudah jenuh dan mikir besok kalo sudah gak bisa kerja dengan tenaga bagaimanan,1 month ago,0,0,aq buka usaha jenuh mikir besok kalo gak kerja tenaga bagaimanan,4,Promosi Judi
@xmtrading-j9z,makasih🥰,1 month ago,0,0,makasih,4,Promosi Judi
@zulkarnaenalamsyah9993,Its nice...wajib tonton ulang ni 👍👍👍,1 month ago,0,0,its nicewajib tonton ulang ni,4,Promosi Judi
@juwantv8094,"Orang nganggur waktu lebih banyak,yang jadi tujuan puncak orang kaya adalah menjadi seperti orang pengangguran...ibarat orang desa dan orang kota ,orang kaya butuh suasana desa yang sejuk alami,membeli hasil panen dari desa karena orang kota hanya punya duit tidak punya barang yang ada di desa berbanding terbalik dengan orang desa menginginkan kota yang tidak ada di desa,menukar  hasil panen dengan duit..",1 month ago,0,0,orang nganggur banyakyang tuju puncak orang kaya orang pengangguranibarat orang desa orang kota orang kaya butuh suasana desa sejuk alamimembeli hasil panen desa orang kota duit barang desa banding balik orang desa kota desamenukar hasil panen duit,0,Bukan PromosiJudi
@IsanTegar-y9l,"Alasan saya memulai usaha untuk meningkatkan penghasilan di usia saya yang masih 18 tahun. saya mencari jalan tercepat untuk menggapai impian saya dengan menaikan penghasilan dan mengantisipasi adanya kehilangan pekerjaan tetap yang berarti kehilangan pemasokan utama.
Dan saya ingin membuat kedua orang tua saya bangga karena masih ada seorang putra yang bisa sukses karena mendengarkan mereka berdua... Dan tidak hanya bersedih karena sikap anak-anaknya yang lain.",1 month ago,0,0,alas usaha tingkat hasil usia 18 cari jalan cepat gapai impi naik hasil antisipasi hilang kerja hilang pasok utama orang tua bangga putra sukses dengar dua sedih sikap anakanaknya,4,Promosi Judi
@nugrahaaja5128,"Menurut saya bebas finansial itu, saya bisa temuin anak saya tanpa mikirin persentase duit yang saya keluarin, karena saya kerja jauh dari anak",1 month ago,0,0,bebas finansial temuin anak mikirin persentase duit keluarin kerja anak,4,Promosi Judi
@nildln8141,Aku mau jadi pengusaha supaya bisa bermanfaat untuk orang lain dan jadi orang yang fardhuain. Minta doanya kawan Kwan 🙏,1 month ago,0,0,usaha manfaat orang orang fardhuain doa kawan kwan,4,Promosi Judi
@zidanpriatama8169,OKE PAK SAYA SUDAH KERJA,1 month ago,0,0,oke kerja,4,Promosi Judi
@Lumpur-L4pind0,Dari Jakarta ✈️ channel yang sangat berguna ✅ channel yang sangat ditunggu tunggu upLoadnya ✈️🤙🚀✈️,1 month ago,0,1,jakarta channel guna channel tunggu tunggu uploadnya,4,Promosi Judi
@nunggunaryono1704,sama dengan hidup tak semudah cocote mario teguh,1 month ago,0,0,hidup mudah cocote mario teguh,4,Promosi Judi
@taufiqhidayat2070,25:15,1 month ago,0,1,2515,4,Promosi Judi
@AangChunaivi,"Kalo mau usaha, Pahami produk lu apa, target pasarnya lu dimana, harga pantasnya lu berapa, liat harga internya berapa, cari sampingan buat perluas pasar lu, dan di akhir tujuan lu apa, sisanya doa sama usaha lebih (sampai di mana gua kerja 15 - 16 jam tidur cuma 5-6 jam) 
Dari semua jatuh bangun, yang gua pelajari cuma ini, hingga sampe di titik ini ..
Gua bukan orang ber privilege, tahun 2016 rumah gua di gusur karena di bangun di pinggir kali Ciliwung motor pun cuma punya supra butut warisan bokap ..",1 month ago,0,0,kalo usaha paham produk lu target pasar lu mana harga pantas lu liat harga internya cari samping luas pasar lu tuju lu sisa doa usaha gua kerja 15 16 jam tidur 56 jam jatuh bangun gua ajar sampe titik gua orang ber privilege 2016 rumah gua gusur bangun pinggir kali ciliwung motor supra butut waris bokap,1,Bukan PromosiJudi
@KututLowoijo,Iki YouTube channel e #drtirta sing beneran that???,1 month ago,0,0,iki youtube channel e drtirta sing beneran that,4,Promosi Judi
@bela_bernum,Seneng bgt konten dr. Tirta yg begini ini,1 month ago,0,0,neng bgt konten dr tirta yg,4,Promosi Judi
@Aliyahcomell,TERIMAKASIH DOKTER TIRTA❤,1 month ago,0,0,terimakasih dokter tirta,4,Promosi Judi
@aimusiclab_off,"Soft spoken banget dok, makasih yaa",1 month ago,0,0,soft spoken banget dok makasih yaa,4,Promosi Judi
@sehatsantaii,Pengpengpeng,1 month ago,0,0,pengpengpeng,4,Promosi Judi
@mamifahma4239,DOKTERRRRRR AYO BAHAS LAW OF ATTRACTION SECARA REALISTISSSSS,1 month ago (edited),0,0,dokterrrrrr ayo bahas law of attraction realistisssss,4,Promosi Judi
@Md.JisanIslam-s4j,Rezeki ngalir tanpa henti dari PU L AU 7 7 7 ❤️,20 hours ago,0,0,rezeki ngalir henti pu l au 7 7 7,4,Promosi Judi
@Md.JisanIslam-s4j,Setiap hari selalu dikasih kejutan manis samaＰＵＬＡ𝙪777.,20 hours ago,0,0,kasih kejut manis sama777,4,Promosi Judi
@Md.JisanIslam-s4j,Cuan harian aman terus berkat𝓟𝓤𝓛𝓐𝓤777 ❤️,20 hours ago,0,0,cuan hari aman berkat777,4,Promosi Judi
@Md.JisanIslam-s4j,P͟U͟L͟A͟U͟777selalu jadi tempat pulang buat cari rezeki.,20 hours ago,0,0,pulau777selalu pulang cari rezeki,4,Promosi Judi
@Md.JisanIslam-s4j,Rezeki datang terus tanpa henti dari𝙋𝙐𝙇𝘼𝙪777.,20 hours ago,0,0,rezeki henti dari777,4,Promosi Judi
@Md.JisanIslam-s4j,Dari iseng malah dapet MAXWIN lagi di PU LA U777 ❤️,20 hours ago,0,0,iseng dapet maxwin pu la u777,4,Promosi Judi
@Md.JisanIslam-s4j,𝓟𝓤𝓛𝓐𝓤777emang rumahnya cuan sejati.,20 hours ago,0,0,777emang rumah cuan sejati,4,Promosi Judi
@Md.JisanIslam-s4j,Gak nyesel udah percaya sama P͟U͟L͟A͟U͟777.,21 hours ago,0,0,gak nyesel udah percaya pulau777,4,Promosi Judi
@Md.JisanIslam-s4j,Dari JP kecil sampai gede semua aku dapet dari𝙋𝙐𝙇𝘼𝙪777. ❤️,21 hours ago,0,0,jp gede dapet dari777,4,Promosi Judi
@Md.JisanIslam-s4j,"PU LA U777emang gak pernah zonk, hasilnya selalu nyata.",21 hours ago,0,0,pu la u777emang gak zonk hasil nyata,4,Promosi Judi
@Md.JisanIslam-s4j,Bener-bener hoki parah diＰＵＬＡ𝙪777hari ini ❤️,21 hours ago,0,0,benerbener hoki parah di777hari,4,Promosi Judi
@khadafii8155,judol hama,21 hours ago,0,1,judol hama,4,Promosi Judi
@MizanurRahman-bm1bm,"PULAU777atas hoki malam ini, makasih banget ❤️",22 hours ago,0,0,pulau777atas hoki malam makasih banget,4,Promosi Judi
@irdinamarsyanazifaofc,Udah tayang @nihongomantappu,22 hours ago,0,0,udah tayang nihongomantappu,4,Promosi Judi
@AdibJaman-u4d,❤,22 hours ago,0,0,,4,Promosi Judi
@mdmobarakhossain1062,"Tadi pagi iseng login ke PU LA U777, hasilnya luar biasa.",22 hours ago,0,0,pagi iseng login pu la u777 hasil,4,Promosi Judi
@mdmobarakhossain1062,Terimakasih𝙋𝙐𝙇𝘼𝙪777 udah bantu aku nutup bulan dengan cuan ❤️,22 hours ago,0,0,terimakasih777 udah bantu nutup cuan,4,Promosi Judi
@mdmobarakhossain1062,Cuma di PUL AU777bisa ngerasain MAXWYN beruntun!,22 hours ago,0,0,pul au777bisa ngerasain maxwyn untun,4,Promosi Judi
@mdmobarakhossain1062,Setiap malam selalu ada rezeki baru dari PULAU 7 7 7.,22 hours ago,0,1,malam rezeki pulau 7 7 7,4,Promosi Judi
@mdmobarakhossain1062,Gak ngerti lagi kenapa selalu hoki di𝓟𝓤𝓛𝓐𝓤777. ❤️,22 hours ago,0,40,gak ngerti hoki di777,4,Promosi Judi
@mamifahma4239,"""DOUBLE PROFESI IS THE BEST, KERJA 9 TO 5 TAPI PUNYA BISNIS"" NOTEDDDDDDDDDD!!!!",1 month ago,0,0,double profesi is the best kerja 9 to 5 bisnis notedddddddddd,4,Promosi Judi
@mamifahma4239,BERJUANG DARI NOL NDASMU -dr. Tirta,1 month ago (edited),0,0,juang nol ndasmu dr tirta,4,Promosi Judi
@mamifahma4239,"Nah motivasi tu begini, realistis, ada solusi, menghargai keadaan orang lain yang berbeda, BUKAN JUDGING DOANG KAYAK SI BITCOIN ITUUUUUUUUUUUUU. LOVE DR TIRTAAAAAAAAAAA",1 month ago,0,0,motivasi tu realistis solusi harga orang beda judging doang kayak si bitcoin ituuuuuuuuuuuuu love dr tirtaaaaaaaaaaa,4,Promosi Judi
@mamifahma4239,INI HARUS DITONTON SEMUA ANAK MUDA DI INDONESIA!,1 month ago,0,2,tonton anak muda indonesia,4,Promosi Judi
@brossignature,jika saya merasakan sensasi tidak bermanfaat atau tidak menumbuhkan pribadi saya itu langkah untuk keluar gimana dok?,1 month ago,0,0,rasa sensasi manfaat tumbuh pribadi langkah gimana dok,4,Promosi Judi
@nakor1608,"Saya tidaknya 3

Awal kerja mungkin hoki dpt kerjaan 2 perusahaan. Dan saat itu lagi zaman startup tech. Tapi gobloknya saya gak ada literasi keuangan ancur semua kalo mungkin ada literasi financial 3 tahun dah kekumpul 500jt.

Skg gaji 4jt, gas youtube juga dengan niche tertentu masih naik turun gila2an. Tapi ini saya masih perjuangin karena  buay dptin 3jt ajah hanya butuh 3 - 4 video dengan view minim avg 10k views dah bisa belasan juta.

Disini saya cuman ingin bisa bertahan dulu kasih makan istri dan anak. Ketika youtube lancar saya akan ketat sama keuangan saya. Karena pengalaman keuangan saya dlu ancur pdahal gaji gede",1 month ago,0,0,tidak 3 kerja hoki dpt kerja 2 usaha zaman startup tech goblok gak literasi uang ancur kalo literasi financial 3 dah kumpul 500jt skg gaji 4jt gas youtube niche turun gila2an perjuangin buay dptin 3jt ajah butuh 3 4 video view minim avg 10k views dah bas juta cuman tahan kasih makan istri anak youtube lancar ketat uang alam uang dlu ancur pdahal gaji gede,4,Promosi Judi
@andradautami1581,Keren dok... Makasih banget 😊😊 ini yg ingin saya sampaikan ke anak2ku.. Biar gak game aja yg dipikirin,1 month ago,0,0,keren dok makasih banget yg anak2ku biar gak game aja yg dipikirin,1,Bukan PromosiJudi
